num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,similarity_to_cue,adequacy_to_cue,originality_to_cue,likeability_to_cue,goal_value
1,0,gauche,gauche,gauche,0.0,gauche_0,droite,0.9555967450141907,1.0,0.0,0.5092903612823756,1.0,1.0,0.0,0.0,1.0231416041702561
1,0,gauche,gauche,gauche,0.0,gauche_0,socialiste,0.8123835325241089,1.0,0.05879524863955006,0.6091419419600226,1.0,1.0,0.0,0.0,1.0231416041702561
1,0,gauche,gauche,gauche,0.0,gauche_0,parti,0.8034324049949646,1.0,0.0897322362032385,0.6255193498552176,1.0,1.0,0.0,0.0,1.0231416041702561
1,0,gauche,gauche,gauche,0.0,gauche_0,centriste,0.7868128418922424,0.894993706278209,0.07266989075423554,0.5533624851905657,1.0,1.0,0.0,0.0,1.0231416041702561
1,0,gauche,gauche,gauche,0.0,gauche_0,électorat,0.7773867249488831,0.9933503641686918,0.13482827125655264,0.6313524743140204,1.0,1.0,0.0,0.0,1.0231416041702561
1,0,gauche,gauche,gauche,0.0,gauche_0,bipartisme,0.7671585083007812,0.9735975502186088,0.13347738262445943,0.6042828455281626,1.0,1.0,0.0,0.0,1.0231416041702561
1,0,gauche,gauche,gauche,0.0,gauche_0,progressiste,0.7634692192077637,0.855293706422717,0.09286779085977144,0.5158144717404168,1.0,1.0,0.0,0.0,1.0231416041702561
1,0,gauche,gauche,gauche,0.0,gauche_0,social-démocratie,0.760683536529541,1.0,0.2556700964165167,0.6790668288378041,1.0,1.0,0.0,0.0,1.0231416041702561
1,0,gauche,gauche,gauche,0.0,gauche_0,présidentiel,0.7579154968261719,1.0,0.1844588190588181,0.6552693749751678,1.0,1.0,0.0,0.0,1.0231416041702561
1,1,gauche,social-démocratie,social-démocratie,0.413981306166887,social-démocratie_1,droite,0.6686036586761475,0.973611880507914,0.24540286438988812,0.6778301901986838,0.5213684439659119,0.8531485528610235,0.22718557439554368,0.5854426078543932,1.0231416041702561
1,1,gauche,social-démocratie,social-démocratie,0.413981306166887,social-démocratie_1,parti,0.6283265352249146,0.8603685449284383,0.160939892214746,0.5660544753844226,0.5213684439659119,0.8531485528610235,0.22718557439554368,0.5854426078543932,1.0231416041702561
