num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,similarity_to_cue,adequacy_to_cue,originality_to_cue,likeability_to_cue,goal_value
1,0,table,table,table,0.0,table_0,rond,0.8087383508682251,0.911188328945826,0.23721708304690428,0.7644232211381397,1.0,1.0,0.0,0.0,0.9642057161685622
1,0,table,table,table,0.0,table_0,ronde,0.7605266571044922,0.9622722927748641,0.1057715299431386,0.7659031660361039,1.0,1.0,0.0,0.0,0.9642057161685622
1,0,table,table,table,0.0,table_0,chaise,0.7572150230407715,1.0,0.1819111340531877,0.821124757023354,1.0,1.0,0.0,0.0,0.9642057161685622
1,0,table,table,table,0.0,table_0,convive,0.7201172113418579,1.0,0.14470126494854646,0.8059353390704418,1.0,1.0,0.0,0.0,0.9642057161685622
1,0,table,table,table,0.0,table_0,guéridon,0.7144957184791565,0.9762919010342312,0.16928318951041024,0.8049998902322334,1.0,1.0,0.0,0.0,0.9642057161685622
1,0,table,table,table,0.0,table_0,salière,0.712398111820221,1.0,0.17061856045874793,0.8149491422097073,1.0,1.0,0.0,0.0,0.9642057161685622
1,0,table,table,table,0.0,table_0,vaisselier,0.711195170879364,1.0,0.2203840983433086,0.8379293679430757,1.0,1.0,0.0,0.0,0.9642057161685622
1,0,table,table,table,0.0,table_0,tablée,0.7062702178955078,0.9841585362429716,0.15051632259593856,0.8061263034867212,1.0,1.0,0.0,0.0,0.9642057161685622
1,1,table,vaisselier,vaisselier,0.4684309129436284,vaisselier_1,chaise,0.5741854906082153,0.8869084837220965,0.21059652615145202,0.7468426042704248,0.42239171266555786,0.8176782453005481,0.39562507466899804,0.7310473256594702,0.9642057161685622
1,1,table,vaisselier,vaisselier,0.4684309129436284,vaisselier_1,crédence,0.5260321497917175,0.8846243845156905,0.3690888964560691,0.7827192168933107,0.42239171266555786,0.8176782453005481,0.39562507466899804,0.7310473256594702,0.9642057161685622
1,1,table,vaisselier,vaisselier,0.4684309129436284,vaisselier_1,guéridon,0.525299608707428,0.8525493931014918,0.3645746849098613,0.7551058464905454,0.42239171266555786,0.8176782453005481,0.39562507466899804,0.7310473256594702,0.9642057161685622
1,1,table,vaisselier,vaisselier,0.4684309129436284,vaisselier_1,meuble,0.50972580909729,0.8879736848827707,0.4109582667112111,0.7906817594373559,0.42239171266555786,0.8176782453005481,0.39562507466899804,0.7310473256594702,0.9642057161685622
1,1,table,vaisselier,vaisselier,0.4684309129436284,vaisselier_1,formica,0.4942399263381958,0.8984237633014501,0.36339643988901915,0.7903511366686037,0.42239171266555786,0.8176782453005481,0.39562507466899804,0.7310473256594702,0.9642057161685622
1,1,table,vaisselier,vaisselier,0.4684309129436284,vaisselier_1,piétement,0.4918150007724762,0.8611808420601559,0.35204189720545537,0.7558135506112066,0.42239171266555786,0.8176782453005481,0.39562507466899804,0.7310473256594702,0.9642057161685622
1,1,table,vaisselier,vaisselier,0.4684309129436284,vaisselier_1,tabouret,0.49042341113090515,0.9000412871782155,0.2499875643897622,0.7632834922687225,0.42239171266555786,0.8176782453005481,0.39562507466899804,0.7310473256594702,0.9642057161685622
1,1,table,vaisselier,vaisselier,0.4684309129436284,vaisselier_1,étagère,0.48794686794281006,0.9907925855284881,0.25367305916411387,0.8297693157489651,0.42239171266555786,0.8176782453005481,0.39562507466899804,0.7310473256594702,0.9642057161685622
1,2,table,étagère,étagère,-0.06517818716127088,étagère_2,chaise,0.4332866966724396,0.9429723674029976,0.2977926052330915,0.8126538473249052,0.3254559636116028,0.7911644854843213,0.5435924259205396,0.7427740105548359,0.9292185178623703
1,2,table,étagère,étagère,-0.06517818716127088,étagère_2,crédence,0.4009157419204712,0.9149242399327198,0.5063226860281944,0.8328372411739771,0.3254559636116028,0.7911644854843213,0.5435924259205396,0.7427740105548359,0.9292185178623703
1,2,table,étagère,étagère,-0.06517818716127088,étagère_2,armoire,0.3990197777748108,0.8936663427463555,0.3317257492518005,0.7806304571965815,0.3254559636116028,0.7911644854843213,0.5435924259205396,0.7427740105548359,0.9292185178623703
1,2,table,étagère,étagère,-0.06517818716127088,étagère_2,meuble,0.39633044600486755,0.8992960337357013,0.4267208809134291,0.8047061849370714,0.3254559636116028,0.7911644854843213,0.5435924259205396,0.7427740105548359,0.9292185178623703
1,2,table,étagère,étagère,-0.06517818716127088,étagère_2,guéridon,0.3721981346607208,0.9237148994434344,0.4028933024761623,0.8154850623533078,0.3254559636116028,0.7911644854843213,0.5435924259205396,0.7427740105548359,0.9292185178623703
1,2,table,étagère,étagère,-0.06517818716127088,étagère_2,tiroir,0.3709834814071655,0.784521331624741,0.4398212224492736,0.7165262653669381,0.3254559636116028,0.7911644854843213,0.5435924259205396,0.7427740105548359,0.9292185178623703
1,2,table,étagère,étagère,-0.06517818716127088,étagère_2,tabouret,0.36501482129096985,0.8615500044472414,0.5004000276138123,0.7905527672243698,0.3254559636116028,0.7911644854843213,0.5435924259205396,0.7427740105548359,0.9292185178623703
1,2,table,étagère,étagère,-0.06517818716127088,étagère_2,portemanteau,0.353591650724411,0.9405931784040171,0.5072536480572667,0.855443824977363,0.3254559636116028,0.7911644854843213,0.5435924259205396,0.7427740105548359,0.9292185178623703
1,3,table,portemanteau,portemanteau,0.41637813961747727,portemanteau_3,chaise,0.3245236873626709,0.8989684622078772,0.545346122824558,0.8292104870857477,0.26968908309936523,0.8543092172171161,0.5463288531408398,0.7943608663876427,0.8955008661112237
1,3,table,portemanteau,portemanteau,0.41637813961747727,portemanteau_3,crédence,0.2967343330383301,0.7795954569708826,0.3962327148458664,0.7014858124014491,0.26968908309936523,0.8543092172171161,0.5463288531408398,0.7943608663876427,0.8955008661112237
1,3,table,portemanteau,portemanteau,0.41637813961747727,portemanteau_3,armoire,0.2937673032283783,0.9508509619589965,0.5817257884435357,0.8793263284218754,0.26968908309936523,0.8543092172171161,0.5463288531408398,0.7943608663876427,0.8955008661112237
1,3,table,portemanteau,portemanteau,0.41637813961747727,portemanteau_3,meuble,0.28592103719711304,0.825818667865705,0.5843663487431413,0.7789199881674352,0.26968908309936523,0.8543092172171161,0.5463288531408398,0.7943608663876427,0.8955008661112237
1,3,table,portemanteau,portemanteau,0.41637813961747727,portemanteau_3,guéridon,0.2718751132488251,0.94794130451443,0.45143045905020734,0.8478721893211786,0.26968908309936523,0.8543092172171161,0.5463288531408398,0.7943608663876427,0.8955008661112237
